txn_id,merchant_id,timestamp,amount,hour_of_day,is_odd_hour,billing_city,shipping_city,location_mismatch,device_type,new_device_flag,velocity_last_hour,amount_deviation_ratio,is_fraud
T15698,M107,2026-08-30T15:25:27.799255,518.08,15,0,Hyderabad,Kolkata,1,mobile,0,1,1.04,0
T15699,M121,2026-09-02T22:33:52.799263,16675.35,22,0,Kolkata,Hyderabad,1,mobile,0,1,0.83,0
T15700,M120,2026-08-15T10:16:39.799271,20118.59,10,0,Bengaluru,Bengaluru,0,desktop,0,3,6.71,0
T15701,M120,2026-07-29T05:39:45.799280,2026.7,5,0,Jaipur,Hyderabad,1,tablet,0,1,0.68,0
T15702,M131,2026-08-17T02:10:30.799290,820.94,2,1,Chennai,Kolkata,1,desktop,0,2,1.64,0
T15703,M112,2026-07-31T06:34:22.799298,1977.48,6,0,Bhubaneswar,Mumbai,1,mobile,1,2,1.32,1
T15704,M106,2026-08-08T10:06:15.799306,107.62,10,0,Pune,Delhi,1,mobile,0,1,0.22,0
T15705,M103,2026-07-27T13:01:37.799314,446.88,13,0,Mumbai,Bengaluru,1,mobile,0,2,0.89,0
T15706,M137,2026-08-11T06:35:03.799322,15782.59,6,1,Mumbai,Jaipur,1,mobile,0,2,5.26,1
T15707,M114,2026-08-31T09:59:31.799332,485.94,9,0,Ahmedabad,Kolkata,1,desktop,0,1,0.97,0
T15708,M137,2026-07-31T17:36:00.799340,514.33,17,0,Chennai,Ahmedabad,1,tablet,0,2,0.17,0
T15709,M134,2026-07-26T17:10:36.799349,3585.81,17,0,Hyderabad,Jaipur,1,mobile,0,1,1.2,0
T15710,M102,2026-08-08T21:20:55.799357,1594.45,21,0,Chennai,Ahmedabad,1,mobile,1,8,1.06,1
T15711,M111,2026-08-17T02:19:50.799365,19799.23,2,0,Delhi,Hyderabad,1,mobile,0,2,0.99,0
T15712,M111,2026-08-07T02:11:39.799373,9156.31,2,0,Chennai,Hyderabad,1,mobile,0,1,0.46,0
T15713,M129,2026-08-17T20:14:10.799381,214.68,20,0,Chennai,Bengaluru,1,desktop,0,1,0.43,0
T15714,M101,2026-08-28T22:06:54.799389,3520.82,22,1,Jaipur,Bhubaneswar,1,mobile,0,1,1.17,0
T15715,M106,2026-08-22T00:21:12.799399,511.68,0,1,Delhi,Hyderabad,1,tablet,0,1,1.02,0
T15716,M124,2026-07-26T09:58:45.799407,304.22,9,0,Kolkata,Kolkata,0,tablet,1,2,0.61,0
T15717,M134,2026-08-24T17:32:03.799417,3173.15,17,0,Mumbai,Bhubaneswar,1,tablet,0,1,1.06,0
T15718,M104,2026-08-16T20:11:36.799425,26258.85,20,0,Bengaluru,Hyderabad,1,desktop,0,1,1.31,0
T15719,M128,2026-07-29T21:27:24.799433,24892.45,21,0,Chennai,Ahmedabad,1,desktop,0,1,1.24,0
T15720,M126,2026-09-02T10:08:56.799441,4033.87,10,0,Bhubaneswar,Delhi,1,desktop,0,1,1.34,0
T15721,M118,2026-07-28T07:23:34.799450,988.51,7,1,Bengaluru,Hyderabad,1,mobile,0,3,1.98,0
T15722,M124,2026-08-12T13:11:16.799458,744.12,13,0,Ahmedabad,Bengaluru,1,mobile,0,1,1.49,0
T15723,M136,2026-08-02T10:49:51.799466,1447.71,10,0,Jaipur,Chennai,1,tablet,0,2,0.97,0
T15724,M119,2026-08-15T08:41:55.799476,14202.31,8,1,Ahmedabad,Delhi,1,mobile,0,2,1.78,1
T15725,M124,2026-09-02T14:12:08.799484,597.96,14,0,Chennai,Delhi,1,tablet,0,1,1.2,0
T15726,M106,2026-08-08T06:18:09.799492,157.25,6,1,Delhi,Delhi,0,mobile,0,1,0.31,0
T15727,M101,2026-08-25T14:43:20.799502,3550.31,14,0,Jaipur,Bhubaneswar,1,mobile,0,2,1.18,0
T15728,M137,2026-08-31T05:33:24.799510,4146.76,5,1,Pune,Pune,0,mobile,0,1,1.38,0
T15729,M115,2026-08-01T02:17:29.799518,15160.82,2,0,Bhubaneswar,Jaipur,1,tablet,0,1,1.9,0
T15730,M104,2026-08-16T10:58:47.799526,7730.75,10,0,Jaipur,Hyderabad,1,mobile,0,2,0.39,0
T15731,M110,2026-08-20T18:18:27.799535,25668.87,18,0,Ahmedabad,Jaipur,1,desktop,0,1,1.28,0
T15732,M100,2026-07-26T03:00:12.799542,466.71,3,1,Bhubaneswar,Hyderabad,1,mobile,0,1,0.93,0
T15733,M131,2026-08-31T11:17:26.799550,363.37,11,0,Pune,Jaipur,1,desktop,1,2,0.73,0
T15734,M101,2026-07-28T03:20:26.799558,3274.51,3,1,Pune,Mumbai,1,mobile,0,2,1.09,0
T15735,M138,2026-07-25T05:54:35.799567,462.97,5,1,Bhubaneswar,Mumbai,1,mobile,0,1,0.93,0
T15736,M100,2026-08-05T03:48:38.799574,344.8,3,1,Bhubaneswar,Bhubaneswar,0,mobile,0,1,0.69,0
T15737,M117,2026-08-17T18:01:47.799586,1880.72,18,0,Hyderabad,Kolkata,1,mobile,1,1,1.25,0
T15738,M126,2026-08-25T23:54:35.799594,4027.41,23,1,Ahmedabad,Delhi,1,desktop,0,3,1.34,0
T15739,M126,2026-08-26T17:49:58.799602,5790.37,17,0,Bhubaneswar,Chennai,1,tablet,0,2,1.93,0
T15740,M122,2026-09-02T11:29:27.799610,465.55,11,0,Jaipur,Jaipur,0,tablet,0,1,0.93,0
T15741,M108,2026-08-04T12:11:06.799618,2240.82,12,0,Bengaluru,Ahmedabad,1,desktop,0,1,1.49,0
T15742,M130,2026-08-08T09:25:04.799626,1657.9,9,0,Chennai,Chennai,0,tablet,0,1,1.11,0
T15743,M134,2026-08-17T20:37:37.799634,2856.26,20,0,Kolkata,Ahmedabad,1,tablet,0,4,0.95,0
T15744,M106,2026-08-02T22:47:45.799641,574.3,22,1,Jaipur,Ahmedabad,1,mobile,0,1,1.15,0
T15745,M119,2026-09-03T12:01:47.799649,6980.1,12,0,Delhi,Hyderabad,1,desktop,0,2,0.87,0
T15746,M119,2026-08-02T06:33:29.799657,1667.99,6,1,Delhi,Chennai,1,mobile,0,1,0.21,0
T15747,M127,2026-08-25T08:35:42.799667,14623.92,8,0,Pune,Ahmedabad,1,mobile,0,1,0.73,0
T15748,M114,2026-08-03T06:48:03.799675,4493.39,6,1,Chennai,Chennai,0,desktop,0,1,8.99,1
T15749,M111,2026-09-01T12:45:43.799684,23453.91,12,0,Mumbai,Bhubaneswar,1,desktop,0,1,1.17,0
T15750,M106,2026-08-15T15:24:06.799692,191.55,15,0,Ahmedabad,Bhubaneswar,1,mobile,0,1,0.38,0
T15751,M136,2026-08-21T15:28:31.799700,1734.52,15,0,Jaipur,Chennai,1,desktop,0,1,1.16,0
T15752,M136,2026-08-10T01:28:25.799709,2238.9,1,1,Pune,Kolkata,1,tablet,0,4,1.49,1
T15753,M108,2026-07-26T08:08:40.799717,2177.48,8,1,Bhubaneswar,Mumbai,1,mobile,0,1,1.45,0
T15754,M137,2026-08-26T02:49:43.799725,2855.65,2,1,Chennai,Chennai,0,desktop,0,1,0.95,0
T15755,M124,2026-08-24T23:57:48.799733,536.16,23,0,Pune,Ahmedabad,1,mobile,0,1,1.07,0
T15756,M111,2026-07-24T01:07:54.799741,24518.16,1,0,Bengaluru,Jaipur,1,mobile,0,1,1.23,0
T15757,M101,2026-07-28T16:43:50.799751,4125.93,16,0,Ahmedabad,Kolkata,1,tablet,1,2,1.38,0
T15758,M111,2026-07-23T05:24:12.799759,17362.2,5,0,Chennai,Jaipur,1,tablet,0,1,0.87,0
T15759,M129,2026-09-04T06:05:07.799767,376.82,6,1,Pune,Kolkata,1,desktop,1,1,0.75,1
T15760,M124,2026-09-03T00:00:49.799775,370.15,0,0,Delhi,Chennai,1,tablet,0,1,0.74,0
T15761,M138,2026-08-16T16:00:09.799783,462.02,16,0,Mumbai,Ahmedabad,1,desktop,1,1,0.92,1
T15762,M127,2026-08-30T11:54:36.799791,15928.4,11,0,Jaipur,Pune,1,desktop,0,2,0.8,0
T15763,M137,2026-07-31T16:54:58.799799,3904.59,16,0,Ahmedabad,Bhubaneswar,1,mobile,0,1,1.3,0
T15764,M139,2026-08-24T10:34:30.799806,969.33,10,0,Bengaluru,Bengaluru,0,tablet,1,1,0.65,0
T15765,M106,2026-07-27T04:33:36.799814,430.61,4,1,Ahmedabad,Jaipur,1,desktop,1,1,0.86,0
T15766,M118,2026-08-19T04:00:07.799822,741.81,4,1,Ahmedabad,Kolkata,1,mobile,0,1,1.48,0
T15767,M101,2026-08-01T08:58:20.799831,1977.34,8,1,Jaipur,Ahmedabad,1,mobile,1,1,0.66,1
T15768,M103,2026-09-03T11:06:55.799839,289.9,11,0,Kolkata,Ahmedabad,1,tablet,0,2,0.58,0
T15769,M100,2026-08-08T00:52:24.799847,633.68,0,1,Mumbai,Pune,1,desktop,0,1,1.27,0
T15770,M104,2026-08-11T15:57:02.799856,23482.56,15,0,Jaipur,Kolkata,1,desktop,0,2,1.17,0
T15771,M104,2026-08-06T05:15:19.799864,33300.38,5,1,Hyderabad,Jaipur,1,mobile,0,1,1.67,1
T15772,M139,2026-07-25T06:26:20.799872,391.18,6,1,Jaipur,Kolkata,1,desktop,1,2,0.26,1
T15773,M126,2026-08-31T04:55:17.799880,2553.14,4,1,Delhi,Ahmedabad,1,mobile,0,2,0.85,0
T15774,M139,2026-08-12T03:03:24.799887,1222.16,3,1,Pune,Pune,0,tablet,0,3,0.81,0
T15775,M108,2026-08-04T18:10:25.799895,1565.57,18,0,Pune,Pune,0,mobile,1,1,1.04,0
T15776,M131,2026-08-19T05:41:11.799903,160.35,5,1,Pune,Delhi,1,desktop,0,1,0.32,1
T15777,M111,2026-07-30T17:10:32.799912,24194.74,17,0,Ahmedabad,Delhi,1,mobile,0,1,1.21,0
T15778,M109,2026-07-26T23:38:38.799920,19776.55,23,1,Jaipur,Chennai,1,desktop,0,5,0.99,1
T15779,M123,2026-08-13T16:11:01.799930,3664.5,16,0,Hyderabad,Chennai,1,tablet,0,1,0.46,0
T15780,M138,2026-07-26T07:21:56.799938,743.09,7,1,Delhi,Jaipur,1,tablet,0,1,1.49,1
T15781,M116,2026-08-22T06:26:21.799946,6567.81,6,1,Pune,Bhubaneswar,1,tablet,0,1,2.19,0
T15782,M133,2026-08-31T10:59:42.799953,3019.91,10,0,Ahmedabad,Pune,1,tablet,0,1,1.01,0
T15783,M106,2026-09-04T17:12:11.799961,364.08,17,0,Ahmedabad,Mumbai,1,tablet,1,1,0.73,0
T15784,M139,2026-08-17T11:43:36.799969,1371.34,11,0,Mumbai,Bhubaneswar,1,mobile,1,1,0.91,0
T15785,M119,2026-08-14T16:19:36.799977,12065.49,16,0,Mumbai,Kolkata,1,mobile,0,3,1.51,0
T15786,M121,2026-08-16T08:42:53.799986,34327.46,8,0,Ahmedabad,Bengaluru,1,desktop,0,1,1.72,0
T15787,M115,2026-07-26T23:27:40.799995,3595.28,23,0,Jaipur,Chennai,1,mobile,0,1,0.45,0
T15788,M129,2026-08-06T19:59:02.800008,239.05,19,0,Bhubaneswar,Jaipur,1,mobile,0,1,0.48,0
T15789,M104,2026-08-08T13:22:00.800021,13746.3,13,0,Bengaluru,Jaipur,1,desktop,0,1,0.69,0
T15790,M120,2026-08-06T02:26:17.800030,4021.1,2,0,Bengaluru,Hyderabad,1,desktop,0,1,1.34,0
T15791,M128,2026-08-16T04:11:49.800038,9305.61,4,1,Delhi,Bhubaneswar,1,mobile,0,2,0.47,0
T15792,M127,2026-07-24T06:46:21.800046,13496.48,6,0,Jaipur,Chennai,1,mobile,0,1,0.67,0
T15793,M134,2026-08-07T00:28:59.800054,3149.42,0,1,Hyderabad,Delhi,1,mobile,1,2,1.05,0
T15794,M114,2026-08-18T10:29:24.800062,830.41,10,0,Hyderabad,Ahmedabad,1,tablet,1,1,1.66,0
T15795,M122,2026-08-18T14:14:40.800070,348.79,14,0,Bengaluru,Delhi,1,tablet,0,1,0.7,0
T15796,M138,2026-08-21T17:43:32.800078,400.77,17,0,Delhi,Bengaluru,1,tablet,0,1,0.8,0
T15797,M123,2026-08-16T07:59:00.800088,8878.52,7,1,Jaipur,Hyderabad,1,tablet,0,1,1.11,0
T15798,M134,2026-07-28T19:00:46.800096,2932.23,19,0,Pune,Ahmedabad,1,mobile,0,1,0.98,0
T15799,M131,2026-09-01T08:42:02.800104,603.89,8,1,Bengaluru,Chennai,1,desktop,0,3,1.21,0
T15800,M130,2026-08-07T19:28:39.800112,623.93,19,0,Hyderabad,Delhi,1,desktop,0,2,0.42,0
T15801,M133,2026-09-01T11:16:32.800120,453.39,11,0,Delhi,Mumbai,1,mobile,0,1,0.15,0
T15802,M138,2026-08-27T04:43:37.800127,634.72,4,1,Chennai,Kolkata,1,tablet,0,1,1.27,0
T15803,M100,2026-08-30T20:14:09.800135,105.54,20,0,Hyderabad,Pune,1,tablet,0,1,0.21,0
T15804,M124,2026-08-01T05:38:13.800143,370.97,5,0,Mumbai,Bengaluru,1,desktop,0,1,0.74,0
T15805,M111,2026-07-28T08:28:32.800151,8802.71,8,0,Bengaluru,Hyderabad,1,tablet,0,2,0.44,0
T15806,M133,2026-09-01T20:27:14.800159,1671.3,20,0,Kolkata,Chennai,1,tablet,0,4,0.56,0
T15807,M120,2026-08-20T02:09:47.800168,2592.59,2,0,Mumbai,Delhi,1,tablet,0,2,0.86,0
T15808,M114,2026-08-28T03:55:37.800177,334.6,3,1,Bengaluru,Hyderabad,1,tablet,0,1,0.67,0
T15809,M104,2026-09-02T20:09:08.800185,9266.0,20,0,Jaipur,Ahmedabad,1,mobile,1,1,0.46,0
T15810,M108,2026-07-31T16:05:43.800192,1640.23,16,0,Bengaluru,Mumbai,1,tablet,0,1,1.09,0
T15811,M103,2026-08-17T16:17:21.800200,548.43,16,0,Mumbai,Chennai,1,desktop,0,1,1.1,0
T15812,M100,2026-09-02T23:00:06.800208,688.67,23,1,Chennai,Ahmedabad,1,desktop,0,3,1.38,0
T15813,M107,2026-09-04T21:41:24.800216,623.36,21,0,Bhubaneswar,Mumbai,1,desktop,0,1,1.25,0
T15814,M133,2026-08-22T13:19:18.800224,2839.94,13,0,Mumbai,Bengaluru,1,desktop,0,4,0.95,0
T15815,M115,2026-09-01T05:49:57.800232,4979.97,5,0,Mumbai,Bengaluru,1,tablet,1,1,0.62,0
T15816,M112,2026-07-29T03:21:03.800240,1447.12,3,0,Pune,Bengaluru,1,desktop,0,3,0.96,0
T15817,M138,2026-08-31T11:45:47.800249,149.99,11,0,Pune,Kolkata,1,desktop,0,1,0.3,0
T15818,M116,2026-08-11T23:30:21.800258,866.37,23,1,Jaipur,Chennai,1,mobile,1,1,0.29,1
T15819,M107,2026-08-02T06:28:49.800266,190.34,6,1,Ahmedabad,Chennai,1,mobile,0,1,0.38,0
T15820,M101,2026-08-28T18:50:52.800273,1589.51,18,0,Bengaluru,Bengaluru,0,desktop,1,2,0.53,0
T15821,M114,2026-08-02T19:51:02.800282,537.68,19,0,Bengaluru,Bengaluru,0,mobile,0,2,1.08,0
T15822,M121,2026-08-05T09:17:49.800290,26860.77,9,0,Jaipur,Kolkata,1,desktop,0,1,1.34,0
T15823,M101,2026-09-04T01:26:51.800298,3949.61,1,1,Delhi,Delhi,0,tablet,0,3,1.32,0
T15824,M131,2026-08-21T12:37:33.800306,503.79,12,0,Hyderabad,Chennai,1,tablet,0,1,1.01,0
T15825,M125,2026-08-20T13:50:59.800314,220.61,13,0,Kolkata,Hyderabad,1,mobile,1,4,0.44,0
T15826,M122,2026-08-24T19:29:01.800321,214.55,19,1,Pune,Ahmedabad,1,desktop,0,1,0.43,0
T15827,M107,2026-08-16T16:47:20.800331,453.5,16,0,Hyderabad,Jaipur,1,mobile,0,4,0.91,0
T15828,M134,2026-08-05T15:02:20.800339,2816.76,15,0,Pune,Mumbai,1,mobile,0,1,0.94,0
T15829,M132,2026-08-09T19:14:00.800346,695.88,19,0,Chennai,Delhi,1,tablet,0,4,1.39,0
T15830,M125,2026-08-27T21:47:31.800354,3376.72,21,1,Ahmedabad,Hyderabad,1,mobile,0,2,6.75,0
T15831,M103,2026-08-12T11:44:23.800363,673.62,11,0,Kolkata,Mumbai,1,desktop,0,1,1.35,0
T15832,M105,2026-07-31T21:59:33.800371,14257.37,21,0,Jaipur,Bengaluru,1,desktop,0,1,0.71,0
T15833,M126,2026-09-02T05:19:28.800379,3147.65,5,1,Bhubaneswar,Bhubaneswar,0,tablet,0,1,1.05,0
T15834,M119,2026-07-28T14:45:00.800387,3573.77,14,0,Bhubaneswar,Pune,1,desktop,0,1,0.45,0
T15835,M135,2026-08-01T01:31:13.800395,2943.3,1,0,Bengaluru,Delhi,1,tablet,0,1,0.98,0
T15836,M119,2026-08-02T15:23:21.800403,31681.28,15,0,Hyderabad,Hyderabad,0,tablet,0,1,3.96,0
T15837,M108,2026-08-16T08:12:04.800413,2336.48,8,1,Kolkata,Bhubaneswar,1,mobile,0,1,1.56,0
T15838,M120,2026-08-23T09:21:42.800421,1993.05,9,0,Pune,Chennai,1,tablet,1,4,0.66,0
T15839,M110,2026-07-31T08:49:39.800429,259416.82,8,1,Bhubaneswar,Bhubaneswar,0,tablet,0,1,12.97,0
T15840,M115,2026-07-25T15:15:46.800440,13725.73,15,0,Mumbai,Jaipur,1,desktop,0,1,1.72,0
T15841,M116,2026-08-28T03:11:38.800450,3146.52,3,1,Delhi,Mumbai,1,tablet,0,1,1.05,0
T15842,M135,2026-09-05T09:38:27.800458,408.04,9,0,Bengaluru,Ahmedabad,1,tablet,1,5,0.14,1
T15843,M128,2026-08-16T13:25:08.800468,14822.61,13,0,Chennai,Mumbai,1,desktop,0,1,0.74,0
T15844,M108,2026-08-16T08:36:26.800476,2173.17,8,1,Ahmedabad,Delhi,1,desktop,0,1,1.45,0
T15845,M118,2026-07-25T02:26:03.800485,621.52,2,1,Ahmedabad,Hyderabad,1,desktop,0,1,1.24,0
T15846,M116,2026-07-28T02:41:54.800493,1368.22,2,1,Jaipur,Mumbai,1,mobile,0,2,0.46,0
T15847,M105,2026-08-03T01:02:41.800503,21812.42,1,0,Bengaluru,Delhi,1,desktop,0,2,1.09,0
T15848,M100,2026-07-26T20:38:40.800511,808.57,20,0,Bhubaneswar,Bengaluru,1,mobile,0,1,1.62,0
T15849,M104,2026-08-20T03:48:28.800520,28236.22,3,1,Ahmedabad,Bengaluru,1,desktop,0,1,1.41,0
T15850,M118,2026-08-07T15:18:39.800528,326.64,15,0,Chennai,Kolkata,1,tablet,0,1,0.65,0
T15851,M134,2026-08-28T03:01:54.800536,4009.04,3,1,Hyderabad,Kolkata,1,desktop,0,1,1.34,0
T15852,M102,2026-08-22T13:15:33.800545,1773.87,13,0,Delhi,Bhubaneswar,1,mobile,0,1,1.18,0
T15853,M132,2026-08-30T06:17:40.800554,478.2,6,0,Jaipur,Bengaluru,1,tablet,0,1,0.96,0
T15854,M134,2026-08-22T19:41:40.800561,3519.81,19,0,Delhi,Bengaluru,1,desktop,0,1,1.17,0
T15855,M124,2026-08-27T09:54:37.800569,250.97,9,0,Bhubaneswar,Bengaluru,1,tablet,0,2,0.5,0
T15856,M101,2026-08-24T18:18:53.800577,4159.16,18,0,Kolkata,Pune,1,desktop,0,3,1.39,0
T15857,M127,2026-08-10T00:13:45.800587,7586.63,0,0,Ahmedabad,Ahmedabad,0,tablet,0,4,0.38,0
T15858,M131,2026-08-13T01:04:47.800595,194.99,1,1,Jaipur,Mumbai,1,mobile,0,3,0.39,0
T15859,M126,2026-08-17T10:51:40.800603,3203.21,10,0,Hyderabad,Ahmedabad,1,mobile,0,2,1.07,0
T15860,M129,2026-08-29T11:37:39.800611,482.03,11,0,Bengaluru,Kolkata,1,desktop,0,1,0.96,0
T15861,M103,2026-08-13T16:18:33.800619,586.69,16,0,Jaipur,Pune,1,desktop,0,2,1.17,0
T15862,M123,2026-07-30T12:51:57.800627,11097.86,12,0,Hyderabad,Bengaluru,1,mobile,0,1,1.39,0
T15863,M128,2026-08-25T00:34:08.800635,24344.07,0,1,Bengaluru,Jaipur,1,tablet,1,3,1.22,1
T15864,M110,2026-08-20T13:21:43.800643,15911.94,13,0,Ahmedabad,Kolkata,1,tablet,0,2,0.8,0
T15865,M113,2026-08-16T04:12:23.800651,13856.4,4,0,Mumbai,Ahmedabad,1,tablet,0,2,0.69,0
T15866,M138,2026-08-30T00:52:44.800659,469.19,0,1,Delhi,Pune,1,tablet,0,1,0.94,0
T15867,M105,2026-08-19T07:41:47.800668,11775.61,7,0,Chennai,Ahmedabad,1,mobile,1,1,0.59,0
T15868,M125,2026-08-15T16:21:00.800676,721.76,16,0,Bengaluru,Chennai,1,tablet,0,1,1.44,0
T15869,M115,2026-08-04T10:10:38.800684,11505.91,10,0,Pune,Mumbai,1,tablet,0,1,1.44,0
T15870,M125,2026-08-14T02:05:34.800692,512.82,2,1,Bengaluru,Jaipur,1,tablet,0,1,1.03,0
T15871,M109,2026-09-02T02:49:36.800700,21063.75,2,1,Kolkata,Kolkata,0,desktop,0,1,1.05,0
T15872,M132,2026-08-14T13:40:18.800710,571.3,13,0,Pune,Bhubaneswar,1,tablet,0,2,1.14,0
T15873,M130,2026-08-31T07:29:10.800718,1697.78,7,0,Jaipur,Bhubaneswar,1,tablet,1,4,1.13,0
T15874,M105,2026-08-03T18:05:35.800725,28061.19,18,0,Mumbai,Pune,1,mobile,0,1,1.4,0
T15875,M105,2026-08-14T23:40:45.800733,26223.32,23,0,Delhi,Ahmedabad,1,tablet,0,1,1.31,0
T15876,M122,2026-08-09T16:08:25.800741,473.79,16,0,Hyderabad,Hyderabad,0,desktop,0,1,0.95,0
T15877,M119,2026-08-28T04:57:00.800751,9289.72,4,1,Pune,Kolkata,1,desktop,0,1,1.16,0
T15878,M114,2026-08-16T20:56:31.800759,353.99,20,0,Mumbai,Mumbai,0,desktop,0,4,0.71,0
T15879,M120,2026-09-02T02:52:08.800767,3540.12,2,0,Delhi,Bhubaneswar,1,mobile,0,1,1.18,0
T15880,M101,2026-08-31T04:06:00.800775,1997.33,4,1,Ahmedabad,Ahmedabad,0,tablet,0,1,0.67,0
T15881,M104,2026-08-06T23:44:20.800783,25332.3,23,1,Bengaluru,Chennai,1,desktop,0,1,1.27,0
T15882,M104,2026-08-25T05:58:21.800791,22393.42,5,1,Bhubaneswar,Mumbai,1,tablet,1,1,1.12,1
T15883,M104,2026-09-01T10:51:45.800799,14957.01,10,0,Mumbai,Kolkata,1,mobile,0,1,0.75,0
T15884,M125,2026-08-09T15:52:45.800807,853.13,15,0,Ahmedabad,Delhi,1,mobile,0,1,1.71,0
T15885,M111,2026-08-12T19:55:37.800815,30037.38,19,0,Chennai,Hyderabad,1,tablet,0,1,1.5,0
T15886,M139,2026-08-19T05:18:49.800822,2379.88,5,1,Pune,Mumbai,1,tablet,0,1,1.59,0
T15887,M136,2026-08-24T19:33:41.800832,2122.61,19,1,Bengaluru,Hyderabad,1,desktop,0,1,1.42,0
T15888,M135,2026-08-12T19:02:02.800840,1719.68,19,0,Bhubaneswar,Bengaluru,1,tablet,0,1,0.57,0
T15889,M132,2026-08-29T08:06:01.800848,753.67,8,0,Hyderabad,Mumbai,1,mobile,1,1,1.51,0
T15890,M107,2026-08-16T20:42:52.800858,607.7,20,0,Bengaluru,Chennai,1,desktop,0,1,1.22,0
T15891,M128,2026-08-11T09:48:41.800866,37626.46,9,0,Bhubaneswar,Kolkata,1,mobile,0,1,1.88,0
T15892,M109,2026-08-21T17:55:34.800874,35249.82,17,0,Pune,Bhubaneswar,1,mobile,0,1,1.76,0
T15893,M123,2026-08-03T23:51:07.800882,5967.96,23,1,Bengaluru,Jaipur,1,desktop,0,2,0.75,1
T15894,M101,2026-08-29T10:34:21.800891,2607.77,10,0,Mumbai,Bhubaneswar,1,desktop,0,1,0.87,0
T15895,M105,2026-08-28T16:39:14.800899,38241.34,16,0,Jaipur,Bengaluru,1,tablet,0,1,1.91,0
T15896,M108,2026-08-06T01:56:13.800906,1333.18,1,1,Delhi,Kolkata,1,mobile,0,1,0.89,0
T15897,M133,2026-08-12T22:21:12.800916,4473.7,22,0,Chennai,Ahmedabad,1,mobile,0,1,1.49,0
T15898,M108,2026-07-29T16:46:46.800924,1483.67,16,0,Jaipur,Hyderabad,1,desktop,0,1,0.99,0
T15899,M106,2026-08-06T05:52:43.800932,893.76,5,1,Bengaluru,Jaipur,1,desktop,0,4,1.79,0
T15900,M139,2026-07-23T08:27:07.800940,1384.41,8,1,Ahmedabad,Kolkata,1,desktop,0,1,0.92,0
T15901,M129,2026-08-20T10:47:47.800947,720.55,10,0,Mumbai,Kolkata,1,tablet,0,1,1.44,0
T15902,M137,2026-08-03T23:15:11.800955,2360.0,23,1,Jaipur,Hyderabad,1,desktop,0,2,0.79,1
T15903,M123,2026-08-07T11:45:30.800963,6134.81,11,0,Jaipur,Bhubaneswar,1,desktop,1,1,0.77,0
T15904,M108,2026-08-26T19:09:50.800971,1206.86,19,1,Ahmedabad,Mumbai,1,desktop,0,1,0.8,0
T15905,M106,2026-08-26T06:15:12.800979,472.45,6,1,Bengaluru,Bengaluru,0,mobile,0,1,0.94,0
T15906,M107,2026-08-04T13:36:47.800986,375.45,13,0,Bengaluru,Chennai,1,tablet,1,1,0.75,0
T15907,M122,2026-07-31T08:04:29.800996,393.45,8,1,Hyderabad,Mumbai,1,desktop,0,2,0.79,0
T15908,M135,2026-09-02T12:20:08.801005,3713.36,12,0,Jaipur,Mumbai,1,tablet,1,1,1.24,0
T15909,M102,2026-08-20T03:51:58.801014,1608.67,3,1,Pune,Bengaluru,1,tablet,0,1,1.07,0
T15910,M117,2026-08-29T05:46:35.801022,2025.66,5,0,Ahmedabad,Bhubaneswar,1,mobile,0,1,1.35,0
T15911,M137,2026-07-29T08:04:49.801030,4341.29,8,1,Bhubaneswar,Mumbai,1,mobile,0,1,1.45,0
T15912,M110,2026-07-31T05:08:11.801038,9816.2,5,1,Pune,Ahmedabad,1,tablet,0,5,0.49,0
T15913,M133,2026-08-04T00:18:51.801046,3200.85,0,0,Bhubaneswar,Chennai,1,mobile,0,1,1.07,0
T15914,M110,2026-08-06T12:55:00.801054,20719.02,12,0,Ahmedabad,Mumbai,1,mobile,0,1,1.04,0
T15915,M106,2026-08-30T04:41:16.801062,505.74,4,1,Kolkata,Jaipur,1,desktop,0,1,1.01,0
T15916,M135,2026-08-30T15:26:21.801072,1085.26,15,0,Mumbai,Jaipur,1,desktop,0,1,0.36,0
T15917,M108,2026-08-23T08:34:49.801081,929.48,8,1,Kolkata,Kolkata,0,mobile,0,1,0.62,0
T15918,M129,2026-08-25T11:16:02.801089,459.87,11,0,Ahmedabad,Delhi,1,desktop,1,8,0.92,0
T15919,M118,2026-09-01T10:06:37.801097,657.3,10,0,Ahmedabad,Hyderabad,1,desktop,0,1,1.31,0
T15920,M101,2026-08-28T15:15:05.801105,3823.8,15,0,Jaipur,Chennai,1,tablet,0,1,1.27,0
T15921,M108,2026-08-19T09:20:27.801113,1822.31,9,1,Ahmedabad,Jaipur,1,tablet,0,1,1.21,0
T15922,M111,2026-08-31T06:52:51.801121,26550.88,6,0,Pune,Bhubaneswar,1,tablet,0,2,1.33,0
T15923,M137,2026-08-06T15:40:42.801129,999.45,15,0,Ahmedabad,Mumbai,1,mobile,0,1,0.33,0
T15924,M103,2026-08-03T06:18:34.801137,406.03,6,1,Pune,Bhubaneswar,1,mobile,1,1,0.81,0
T15925,M117,2026-07-23T12:37:17.801145,1813.75,12,0,Delhi,Pune,1,desktop,0,1,1.21,0
T15926,M127,2026-08-12T09:40:37.801152,20277.33,9,0,Chennai,Hyderabad,1,tablet,0,1,1.01,0
T15927,M119,2026-07-30T01:38:29.801161,15365.46,1,1,Delhi,Delhi,0,tablet,0,1,1.92,0
